SUL name|Seed|Cache|ClosingStrategy|ObservationTableCEXHandler|EquivalenceOracle|Method|Reading OT|Reused queries [resets]|Reused queries [symbols]|Rounds|MQ [resets]|MQ [symbols]|EQ [resets]|EQ [symbols]|Learning [ms]|Searching for counterexample [ms]|Qsize|Isize|Equivalent|Info|Reused prefixes|Reused suffixes
server_098za.dot.kiss|1548861469469|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097e.dot.ot|null|null|1|503|2107|0|0|23|3|9|7|OK|N/A|null|null
server_098za.dot.kiss|1548861470465|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097e.dot.ot|778|4287|1|799|4371|0|0|36|4|9|7|OK|N/A|8/14|3/8
server_098za.dot.kiss|1548861471415|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097e.dot.ot|833|4514|1|833|4514|0|0|32|4|9|7|OK|N/A|9/14|3/8
server_098za.dot.kiss|1548861472481|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097e.dot.ot|null|null|1|241|955|0|0|60|4|9|7|OK|N/A|null|null
server_098za.dot.kiss|1548861473523|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098l.dot.ot|null|null|1|448|1820|0|0|29|3|9|7|OK|N/A|null|null
server_098za.dot.kiss|1548861474488|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098l.dot.ot|546|2408|1|567|2492|0|0|25|4|9|7|OK|N/A|8/11|3/7
server_098za.dot.kiss|1548861475426|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098l.dot.ot|595|2604|1|595|2604|0|0|25|4|9|7|OK|N/A|9/11|3/7
server_098za.dot.kiss|1548861476486|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098l.dot.ot|null|null|1|232|916|0|0|54|3|9|7|OK|N/A|null|null
server_098za.dot.kiss|1548861477486|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098m.dot.ot|null|null|1|448|1820|0|0|22|4|9|7|OK|N/A|null|null
server_098za.dot.kiss|1548861478502|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098m.dot.ot|497|2065|1|518|2149|0|0|30|3|9|7|OK|N/A|8/10|3/7
server_098za.dot.kiss|1548861479485|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098m.dot.ot|546|2261|1|546|2261|0|0|27|4|9|7|OK|N/A|9/10|3/7
server_098za.dot.kiss|1548861480521|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098m.dot.ot|null|null|1|228|892|0|0|59|3|9|7|OK|N/A|null|null
server_098za.dot.kiss|1548861481453|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098s.dot.ot|null|null|1|448|1820|0|0|23|3|9|7|OK|N/A|null|null
server_098za.dot.kiss|1548861482508|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098s.dot.ot|497|2065|1|518|2149|0|0|27|4|9|7|OK|N/A|8/10|3/7
server_098za.dot.kiss|1548861483507|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098s.dot.ot|546|2261|1|546|2261|0|0|25|4|9|7|OK|N/A|9/10|3/7
server_098za.dot.kiss|1548861486209|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098s.dot.ot|null|null|1|228|892|0|0|69|3|9|7|OK|N/A|null|null
server_098za.dot.kiss|1548861487283|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098u.dot.ot|null|null|1|448|1820|0|0|31|4|9|7|OK|N/A|null|null
server_098za.dot.kiss|1548861487626|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098u.dot.ot|595|2751|1|595|2751|0|0|28|3|9|7|OK|N/A|9/12|3/7
server_098za.dot.kiss|1548861487824|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098u.dot.ot|595|2751|1|595|2751|0|0|28|4|9|7|OK|N/A|9/12|3/7
server_098za.dot.kiss|1548861488504|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098u.dot.ot|null|null|1|232|1004|0|0|50|3|9|7|OK|N/A|null|null
server_098za.dot.kiss|1548861490365|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_100.dot.ot|null|null|1|448|1820|0|0|23|3|9|7|OK|N/A|null|null
server_098za.dot.kiss|1548861491515|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_100.dot.ot|497|2065|1|518|2149|0|0|28|3|9|7|OK|N/A|8/10|3/7
server_098za.dot.kiss|1548861492706|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_100.dot.ot|546|2261|1|546|2261|0|0|39|4|9|7|OK|N/A|9/10|3/7
server_098za.dot.kiss|1548861493562|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_100.dot.ot|null|null|1|228|892|0|0|53|4|9|7|OK|N/A|null|null
server_098za.dot.kiss|1548861494357|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_101.dot.ot|null|null|1|448|1820|0|0|23|4|9|7|OK|N/A|null|null
server_098za.dot.kiss|1548861495343|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_101.dot.ot|693|3486|1|693|3486|0|0|30|7|9|7|OK|N/A|9/14|3/7
server_098za.dot.kiss|1548861496280|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_101.dot.ot|693|3486|1|693|3486|0|0|33|5|9|7|OK|N/A|9/14|3/7
server_098za.dot.kiss|1548861496633|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_101.dot.ot|null|null|1|232|1004|0|0|54|4|9|7|OK|N/A|null|null
server_098za.dot.kiss|1548861497486|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_101k.dot.ot|null|null|1|448|1820|0|0|23|3|9|7|OK|N/A|null|null
server_098za.dot.kiss|1548861498545|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_101k.dot.ot|399|1624|1|420|1792|0|0|25|3|9|7|OK|N/A|8/8|3/7
server_098za.dot.kiss|1548861499558|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_101k.dot.ot|448|2016|1|448|2016|0|0|27|12|9|7|OK|N/A|9/8|3/7
server_098za.dot.kiss|1548861500536|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_101k.dot.ot|null|null|1|224|964|0|0|49|2|9|7|OK|N/A|null|null
server_098za.dot.kiss|1548861501551|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_102.dot.ot|null|null|1|448|1820|0|0|24|2|9|7|OK|N/A|null|null
server_098za.dot.kiss|1548861502559|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_102.dot.ot|350|1281|1|392|1512|0|0|30|4|9|7|OK|N/A|7/7|3/7
server_098za.dot.kiss|1548861503552|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_102.dot.ot|448|1820|1|448|1820|0|0|36|4|9|7|OK|N/A|9/7|3/7
server_098za.dot.kiss|1548861504585|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_102.dot.ot|null|null|1|220|856|0|0|44|4|9|7|OK|N/A|null|null
server_098za.dot.kiss|1548861506197|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_110pre1.dot.ot|null|null|1|448|1820|0|0|21|4|9|7|OK|N/A|null|null
server_098za.dot.kiss|1548861507309|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_110pre1.dot.ot|301|1134|2|364|1428|68|286|46|35|9|7|OK|N/A|6/6|2/7
server_098za.dot.kiss|1548861507964|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_110pre1.dot.ot|448|1820|1|448|1820|0|0|24|4|9|7|OK|N/A|9/6|3/7
server_098za.dot.kiss|1548861508621|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_110pre1.dot.ot|null|null|2|214|839|68|286|47|27|9|7|OK|N/A|null|null
server_100.dot.kiss|1548861509611|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097c.dot.ot|null|null|1|558|2389|0|0|26|4|10|7|OK|N/A|null|null
server_100.dot.kiss|1548861510569|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097c.dot.ot|778|4287|1|778|4287|0|0|28|3|10|7|OK|N/A|10/14|4/8
server_100.dot.kiss|1548861511577|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097c.dot.ot|778|4287|1|778|4287|0|0|36|4|10|7|OK|N/A|10/14|4/8
server_100.dot.kiss|1548861512639|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097c.dot.ot|null|null|1|327|1338|0|0|63|4|10|7|OK|N/A|null|null
server_100.dot.kiss|1548861513579|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097.dot.ot|null|null|1|558|2389|0|0|35|4|10|7|OK|N/A|null|null
server_100.dot.kiss|1548861514580|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097.dot.ot|943|5243|1|943|5243|0|0|39|3|10|7|OK|N/A|10/17|4/8
server_100.dot.kiss|1548861515580|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097.dot.ot|943|5243|1|943|5243|0|0|36|4|10|7|OK|N/A|10/17|4/8
server_100.dot.kiss|1548861516590|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097.dot.ot|null|null|1|335|1368|0|0|68|4|10|7|OK|N/A|null|null
server_100.dot.kiss|1548861518091|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097e.dot.ot|null|null|1|558|2389|0|0|32|4|10|7|OK|N/A|null|null
server_100.dot.kiss|1548861519764|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097e.dot.ot|778|4287|1|778|4287|0|0|38|4|10|7|OK|N/A|10/14|4/8
server_100.dot.kiss|1548861520708|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097e.dot.ot|778|4287|1|778|4287|0|0|40|4|10|7|OK|N/A|10/14|4/8
server_100.dot.kiss|1548861521151|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097e.dot.ot|null|null|1|327|1338|0|0|70|4|10|7|OK|N/A|null|null
server_100.dot.kiss|1548861522489|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098l.dot.ot|null|null|1|497|2065|0|0|29|3|10|7|OK|N/A|null|null
server_100.dot.kiss|1548861523672|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098l.dot.ot|546|2408|1|546|2408|0|0|33|4|10|7|OK|N/A|10/11|4/7
server_100.dot.kiss|1548861523840|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098l.dot.ot|546|2408|1|546|2408|0|0|37|2|10|7|OK|N/A|10/11|4/7
server_100.dot.kiss|1548861524633|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098l.dot.ot|null|null|1|317|1294|0|0|60|3|10|7|OK|N/A|null|null
server_100.dot.kiss|1548861525619|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098m.dot.ot|null|null|1|497|2065|0|0|27|3|10|7|OK|N/A|null|null
server_100.dot.kiss|1548861526684|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098m.dot.ot|497|2065|1|497|2065|0|0|29|3|10|7|OK|N/A|10/10|4/7
server_100.dot.kiss|1548861527600|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098m.dot.ot|497|2065|1|497|2065|0|0|27|19|10|7|OK|N/A|10/10|4/7
server_100.dot.kiss|1548861528558|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098m.dot.ot|null|null|1|314|1276|0|0|62|4|10|7|OK|N/A|null|null
server_100.dot.kiss|1548861529641|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098s.dot.ot|null|null|1|497|2065|0|0|28|4|10|7|OK|N/A|null|null
server_100.dot.kiss|1548861530631|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098s.dot.ot|497|2065|1|497|2065|0|0|33|4|10|7|OK|N/A|10/10|4/7
server_100.dot.kiss|1548861531625|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098s.dot.ot|497|2065|1|497|2065|0|0|34|4|10|7|OK|N/A|10/10|4/7
server_100.dot.kiss|1548861534321|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098u.dot.ot|null|null|1|497|2065|0|0|40|5|10|7|OK|N/A|null|null
server_100.dot.kiss|1548861534318|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098s.dot.ot|null|null|1|314|1276|0|0|75|4|10|7|OK|N/A|null|null
server_100.dot.kiss|1548861534600|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098u.dot.ot|595|2751|3|818|3948|1276|5604|42|70|10|7|OK|N/A|5/12|3/7
server_100.dot.kiss|1548861535622|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098u.dot.ot|595|2751|3|818|3948|1276|5604|49|73|10|7|OK|N/A|5/12|3/7
server_100.dot.kiss|1548861536622|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098u.dot.ot|null|null|3|363|1601|1276|5604|44|85|10|7|OK|N/A|null|null
server_100.dot.kiss|1548861537629|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098za.dot.ot|null|null|1|497|2065|0|0|22|4|10|7|OK|N/A|null|null
server_100.dot.kiss|1548861538643|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098za.dot.ot|448|2016|3|694|3307|1276|5604|38|68|10|7|OK|N/A|4/9|3/7
server_100.dot.kiss|1548861539593|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098za.dot.ot|546|2457|3|717|3389|1329|5789|36|55|10|7|OK|N/A|6/9|3/7
server_100.dot.kiss|1548861540656|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098za.dot.ot|null|null|3|355|1573|1276|5604|38|80|10|7|OK|N/A|null|null
server_100.dot.kiss|1548861541647|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_101.dot.ot|null|null|1|497|2065|0|0|31|4|10|7|OK|N/A|null|null
server_100.dot.kiss|1548861542587|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_101.dot.ot|693|3486|3|916|4683|1276|5604|37|53|10|7|OK|N/A|5/14|3/7
server_100.dot.kiss|1548861543697|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_101.dot.ot|693|3486|3|916|4683|1276|5604|49|69|10|7|OK|N/A|5/14|3/7
server_100.dot.kiss|1548861544663|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_101.dot.ot|null|null|3|363|1601|1276|5604|87|90|10|7|OK|N/A|null|null
server_100.dot.kiss|1548861545648|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_101k.dot.ot|null|null|1|497|2065|0|0|30|3|10|7|OK|N/A|null|null
server_100.dot.kiss|1548861546597|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_101k.dot.ot|399|1624|3|645|2915|1276|5604|34|48|10|7|OK|N/A|4/8|3/7
server_100.dot.kiss|1548861547656|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_101k.dot.ot|546|2457|3|717|3389|1329|5789|35|44|10|7|OK|N/A|6/8|3/7
server_100.dot.kiss|1548861548628|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_101k.dot.ot|null|null|3|355|1573|1276|5604|36|102|10|7|OK|N/A|null|null
server_100.dot.kiss|1548861549600|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_102.dot.ot|null|null|1|497|2065|0|0|28|4|10|7|OK|N/A|null|null
server_100.dot.kiss|1548861550729|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_102.dot.ot|350|1281|2|434|1729|105|423|32|36|10|7|OK|N/A|7/7|3/7
server_100.dot.kiss|1548861551674|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_102.dot.ot|497|2065|1|497|2065|0|0|24|4|10|7|OK|N/A|10/7|4/7
server_100.dot.kiss|1548861552717|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_102.dot.ot|null|null|2|304|1231|105|423|68|40|10|7|OK|N/A|null|null
server_100.dot.kiss|1548861553685|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_110pre1.dot.ot|null|null|1|497|2065|0|0|22|4|10|7|OK|N/A|null|null
server_100.dot.kiss|1548861554708|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_110pre1.dot.ot|301|1134|3|413|1666|107|427|34|34|10|7|OK|N/A|6/6|2/7
server_100.dot.kiss|1548861555699|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_110pre1.dot.ot|497|2065|1|497|2065|0|0|22|4|10|7|OK|N/A|10/6|4/7
server_100.dot.kiss|1548861556697|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_110pre1.dot.ot|null|null|3|299|1217|107|427|38|31|10|7|OK|N/A|null|null
server_101.dot.kiss|1548861557688|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097c.dot.ot|null|null|1|778|3627|0|0|33|4|14|7|OK|N/A|null|null
server_101.dot.kiss|1548861558709|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097c.dot.ot|778|4287|1|890|4903|0|0|31|4|14|7|OK|N/A|10/14|4/8
server_101.dot.kiss|1548861559696|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097c.dot.ot|998|5525|1|998|5525|0|0|38|5|14|7|OK|N/A|14/14|4/8
server_101.dot.kiss|1548861560698|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097c.dot.ot|null|null|1|439|1954|0|0|80|3|14|7|OK|N/A|null|null
server_101.dot.kiss|1548861561699|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097.dot.ot|null|null|1|778|3627|0|0|24|4|14|7|OK|N/A|null|null
server_101.dot.kiss|1548861562707|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097.dot.ot|943|5243|1|1055|5859|0|0|40|4|14|7|OK|N/A|10/17|4/8
server_101.dot.kiss|1548861563713|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097.dot.ot|1163|6481|1|1163|6481|0|0|43|8|14|7|OK|N/A|14/17|4/8
server_101.dot.kiss|1548861564687|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097.dot.ot|null|null|1|447|1984|0|0|68|4|14|7|OK|N/A|null|null
server_101.dot.kiss|1548861565717|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097e.dot.ot|null|null|1|778|3627|0|0|27|3|14|7|OK|N/A|null|null
server_101.dot.kiss|1548861566724|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097e.dot.ot|778|4287|1|890|4903|0|0|28|4|14|7|OK|N/A|10/14|4/8
server_101.dot.kiss|1548861567701|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097e.dot.ot|998|5525|1|998|5525|0|0|31|4|14|7|OK|N/A|14/14|4/8
server_101.dot.kiss|1548861568717|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097e.dot.ot|null|null|1|439|1954|0|0|88|4|14|7|OK|N/A|null|null
server_101.dot.kiss|1548861569711|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098l.dot.ot|null|null|1|693|3143|0|0|25|3|14|7|OK|N/A|null|null
server_101.dot.kiss|1548861570719|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098l.dot.ot|546|2408|1|658|3024|0|0|29|3|14|7|OK|N/A|10/11|4/7
server_101.dot.kiss|1548861571735|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098l.dot.ot|742|3486|1|742|3486|0|0|52|4|14|7|OK|N/A|14/11|4/7
server_101.dot.kiss|1548861572739|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098l.dot.ot|null|null|1|429|1910|0|0|60|3|14|7|OK|N/A|null|null
server_101.dot.kiss|1548861573768|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098m.dot.ot|null|null|1|693|3143|0|0|44|3|14|7|OK|N/A|null|null
server_101.dot.kiss|1548861574748|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098m.dot.ot|497|2065|1|609|2681|0|0|32|4|14|7|OK|N/A|10/10|4/7
server_101.dot.kiss|1548861575750|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098m.dot.ot|693|3143|1|693|3143|0|0|35|4|14|7|OK|N/A|14/10|4/7
server_101.dot.kiss|1548861576689|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098m.dot.ot|null|null|1|426|1892|0|0|66|3|14|7|OK|N/A|null|null
server_101.dot.kiss|1548861577763|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098s.dot.ot|null|null|1|693|3143|0|0|35|4|14|7|OK|N/A|null|null
server_101.dot.kiss|1548861578778|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098s.dot.ot|497|2065|1|609|2681|0|0|27|3|14|7|OK|N/A|10/10|4/7
server_101.dot.kiss|1548861579754|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098s.dot.ot|693|3143|1|693|3143|0|0|39|4|14|7|OK|N/A|14/10|4/7
server_101.dot.kiss|1548861580720|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098s.dot.ot|null|null|1|426|1892|0|0|58|4|14|7|OK|N/A|null|null
server_101.dot.kiss|1548861581755|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098u.dot.ot|null|null|1|693|3143|0|0|25|2|14|7|OK|N/A|null|null
server_101.dot.kiss|1548861582777|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098u.dot.ot|595|2751|1|651|3171|0|0|35|4|14|7|OK|N/A|12/12|4/7
server_101.dot.kiss|1548861583996|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098u.dot.ot|693|3486|1|693|3486|0|0|20|4|14|7|OK|N/A|14/12|4/7
server_101.dot.kiss|1548861584856|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098u.dot.ot|null|null|1|432|2124|0|0|77|4|14|7|OK|N/A|null|null
server_101.dot.kiss|1548861585765|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098za.dot.ot|null|null|1|693|3143|0|0|29|4|14|7|OK|N/A|null|null
server_101.dot.kiss|1548861586795|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098za.dot.ot|448|2016|2|588|2772|116|467|39|35|14|7|OK|N/A|9/9|3/7
server_101.dot.kiss|1548861588836|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098za.dot.ot|null|null|2|423|2004|116|467|77|48|14|7|OK|N/A|null|null
server_101.dot.kiss|1548861588849|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098za.dot.ot|693|3339|1|693|3339|0|0|34|5|14|7|OK|N/A|14/9|4/7
server_101.dot.kiss|1548861590137|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_100.dot.ot|null|null|1|693|3143|0|0|28|4|14|7|OK|N/A|null|null
server_101.dot.kiss|1548861590796|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_100.dot.ot|497|2065|1|609|2681|0|0|34|4|14|7|OK|N/A|10/10|4/7
server_101.dot.kiss|1548861591784|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_100.dot.ot|693|3143|1|693|3143|0|0|30|4|14|7|OK|N/A|14/10|4/7
server_101.dot.kiss|1548861592882|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_100.dot.ot|null|null|1|426|1892|0|0|59|4|14|7|OK|N/A|null|null
server_101.dot.kiss|1548861594329|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_101k.dot.ot|null|null|1|693|3143|0|0|28|4|14|7|OK|N/A|null|null
server_101.dot.kiss|1548861594900|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_101k.dot.ot|399|1624|2|567|2604|116|467|40|34|14|7|OK|N/A|8/8|3/7
server_101.dot.kiss|1548861595845|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_101k.dot.ot|693|3339|1|693|3339|0|0|27|4|14|7|OK|N/A|14/8|4/7
server_101.dot.kiss|1548861596797|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_101k.dot.ot|null|null|2|419|1976|116|467|72|42|14|7|OK|N/A|null|null
server_101.dot.kiss|1548861597804|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_102.dot.ot|null|null|1|693|3143|0|0|25|4|14|7|OK|N/A|null|null
server_101.dot.kiss|1548861598787|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_102.dot.ot|350|1281|2|546|2345|116|467|36|36|14|7|OK|N/A|7/7|3/7
